Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
KN34CG38,journalArticle,2023,"Semerikova, S. A.; Podergina, S. M.; Tashev, A. N.; Semerikov, V. L.",Phylogeography of Oaks in the Crimea Reveals Pleistocene Refugia and Migration Routes,Russian Journal of Ecology,,1608-3334,10.1134/S1067413623030049,https://doi.org/10.1134/S1067413623030049,"Chloroplast DNA variability was examined in 872 trees of pedunculate oak (Q. robur L.), sessile oak (Q. petraea (Matt.) Liebl.) and downy oak (Q. pubescens Willd.) on the Crimean Peninsula, in the Western Caucasus and in the Balkan region in order to study phylogeography and interaction of these species in the Black Sea region. Sequencing of five fragments with a total length of more than 10,000 base pairs revealed 12 haplotypes of chloroplast DNA. For the haplotype typing in the studied populations, chloroplast microsatellites (cpSSR), sequencing, and restriction analysis were used. Haplotypes detected belong to several divergent phylogenetic lineages. The studied species almost do not differ from each other in the composition of haplotypes and the geographical structure of variability, which demonstrates a certain level of gene flow between them in mixed populations. The haplotypes of the Balkan region are closely related to the haplotypes of previously studied populations from Eastern Europe and the western part of the Russian Plain, and are not found in the Crimea and the Caucasus. On the Crimean Peninsula, two geographical groups of populations are distinguished, which differ sharply in the composition of haplotypes. The difference between the western part of the peninsula and the eastern part is shown, which suggests a multiple origin of oak populations in the Crimea as a result of migrations from two sources, which could be facilitated by fluctuations in the Black Sea level and its desalination, which repeatedly occurred in the Pleistocene and Holocene. The predominance of two divergent haplotypes in the western part of the peninsula, similar to the haplotypes of Asia Minor, indicates the penetration of oak from this region and the presence of an isolated refugium in the mountainous forest regions of Crimea during the last glacial maximum. At the same time, haplotypes common with the Western Caucasus are spread in the east of the mountain-forest part of the Eastern Crimea. The sharp boundary between the areas of distribution of “western” and “eastern” haplotypes in the Eastern Crimea indicates a relatively recent time of the formation of a secondary contact zone between local and Caucasian oak populations as a result of postglacial colonization.",01/06/23,30/05/24 8:07,30/05/24 8:08,30/05/24 8:07,197-212,,3,54,,Russ J Ecol,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/7JPG9GH5/Semerikova et al. - 2023 - Phylogeography of Oaks in the Crimea Reveals Pleis.pdf; ,notion://www.notion.so/Semerikova-et-al-2023-6b0700ff54f14a47b49cd210757d23eb,notion,migration; Quercus robur; phylogeography; population genetic structure; chloroplast DNA; Q. petraea; Q. pubescens; ancient refugia; Black Sea region; colonization routes; Crimean Peninsula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2G6VRS26,journalArticle,2017,"Du, Fang K.; Hou, Meng; Wang, Wenting; Mao, Kangshan; Hampe, Arndt",Phylogeography of Quercus aquifolioides provides novel insights into the Neogene history of a major global hotspot of plant diversity in south-west China,Journal of Biogeography,,0305-0270,,https://www.jstor.org.pbidi.unam.mx:8080/stable/44202781,"Aim: Hotspots of biodiversity are often associated with areas that have undergone orogenic activity during recent geological history. Mountain uplifts are known to catalyse species radiation but their impact on evolutionarily stable taxa such as many trees remains little understood. The oak Quercus aquifolioides is endemic to yet widely distributed across the Hengduanshan Biodiversity Hotspot in the Eastern Himalayas. Here, we investigate how the region's Neogene and Quaternary history has driven the species past population dynamics and the resulting extant patterns of intraspecifk diversity. Location: Hengduanshan Biodiversity Hotspot in SW China. Methods: We sampled 58 populations throughout the species range and genotyped a total of 959 individuals at four chloroplast DNA fragments and 11 nuclear microsatellite loci. Phylogenetic reconstructions, molecular dating techniques and ancestral area reconstructions were used in combination with population genetic statistics to infer the biogeographical history of Q. aquifolioides. The phylogeographical study was complemented by a survey of fossil records and a niche modelling exercise. Results: Combined molecular and fossil evidence indicates that Q. aquifolioides descended during the late Miocene from the central Qinghai-Tibet Plateau into Tibet and the western Sichuan Plateau, and from there, into the area of highest endemism in the Hengduan Mountains sensu lato. Great apparent population stability and a haplotype 'radiation' in this area contrasted with marked extinction-recolonization dynamics and reduced population diversity in Tibet. We found evidence for extremely limited seed gene flow but extensive pollen gene flow (global FST: cpDNA = 0.98, nSSR = 0.07) with signals of asymmetric pollen dispersal from the Hengduan Mountains into Tibet. Main conclusion: Our results provide insights of unprecedented detail into the ancient biogeographical history of the Hengduanshan Biodiversity Hotspot, suggesting that past environmental changes in the region may have catalysed radiative diversifications within species much in the same way as among species.",2017,30/05/24 6:12,30/05/24 6:12,30/05/24 6:11,294-307,,2,44,,,,,,,,,,,,,,,JSTOR,,Publisher: Wiley,,/Users/nelly/Zotero/storage/TFLYLNE7/Du et al. - 2017 - Phylogeography of Quercus aquifolioides provides n.pdf; ,notion://www.notion.so/Du-et-al-2017-cdabca0368d04d37839d7ee88cb95482,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH9H69N,journalArticle,2021,"Yang, Ying-Ying; Qu, Xiao-Jian; Zhang, Rong; Stull, Gregory W.; Yi, Ting-Shuang",Plastid phylogenomic analyses of Fagales reveal signatures of conflict and ancient chloroplast capture,Molecular Phylogenetics and Evolution,,1055-7903,10.1016/j.ympev.2021.107232,https://www.sciencedirect.com/science/article/pii/S1055790321001652,"Plastid phylogenomic analyses have shed light on many recalcitrant relationships across the angiosperm Tree of Life and continue to play an important role in plant phylogenetics alongside nuclear data sets given the utility of plastomes for revealing ancient and recent introgression. Here we conduct a plastid phylogenomic study of Fagales, aimed at exploring contentious relationships (e.g., the placement of Myricaceae and some intergeneric relationships in Betulaceae, Juglandaceae, and Fagaceae) and dissecting conflicting phylogenetic signals across the plastome. Combining 102 newly sequenced samples with publically available plastomes, we analyzed a dataset including 256 species and 32 of the 34 total genera of Fagales, representing the largest plastome-based study of the order to date. We find strong support for a sister relationship between Myricaceae and Juglandaceae, as well as strongly supported conflicting signal for alternative generic relationships in Betulaceae and Juglandaceae. These conflicts highlight the sensitivity of plastid phylogenomic analyses to genic composition, perhaps due to the prevalence of uninformative loci and heterogeneity in signal across different regions of the plastome. Phylogenetic relationships were geographically structured in subfamily Quercoideae, with Quercus being non-monophyletic and its sections forming clades with co-distributed Old World or New World genera of Quercoideae. Compared against studies based on nuclear genes, these results suggest extensive introgression and chloroplast capture in the early diversification of Quercus and Quercoideae. This study provides a critical plastome perspective on Fagales phylogeny, setting the stage for future studies employing more extensive data from the nuclear genome.",01/10/21,29/05/24 20:18,29/05/24 20:18,29/05/24 20:18,107232,,,163,,Molecular Phylogenetics and Evolution,,,,,,,,,,,,,ScienceDirect,,,,; /Users/nelly/Zotero/storage/EMF97NPT/S1055790321001652.html,notion://www.notion.so/Yang-et-al-2021-a75e5a800c2941529b6c59e598051bc0,notion,Juglandaceae; Phylogenetics; Betulaceae; Chloroplast capture; Myricaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8FIT5CP,journalArticle,2002,"Sork, V. L.; Davis, F. W.; Smouse, P. E.; Apsit, V. J.; Dyer, R. J.; Fernandez-M, J. F.; Kuhn, B.","Pollen movement in declining populations of California Valley oak, Quercus lobata: where have all the fathers gone?",Molecular Ecology,,1365-294X,10.1046/j.1365-294X.2002.01574.x,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-294X.2002.01574.x,"The fragmented populations and reduced population densities that result from human disturbance are issues of growing importance in evolutionary and conservation biology. A key issue is whether remnant individuals become reproductively isolated. California Valley oak (Quercus lobata) is a widely distributed, endemic species in California, increasingly jeopardized by anthropogenic changes in biota and land use. We studied pollen movement in a savannah population of Valley oak at Sedgwick Reserve, Santa Barbara County, to estimate effective number of pollen donors (Nep) and average distance of effective pollen movement (δ). Using twogener, our recently developed hybrid model of paternity and genetic structure treatments that analyses maternal and progeny multilocus genotypes, we found that current Nep = 3.68 individuals. Based on an average adult density of d= 1.19 stems/ha, we assumed a bivariate normal distribution to model current average pollen dispersal distance (δ) and estimated δ= 64.8 m. We then deployed our parameter estimates in spatially explicit models of the Sedgwick population to evaluate the extent to which Nep may have changed, as a consequence of progressive stand thinning between 1944 and 1999. Assuming that pollen dispersal distance has not changed, we estimate Nep was 4.57 individuals in 1944, when stand density was 1.48. Both estimates indicate fewer effective fathers than one might expect for wind-pollinated species and fewer than observed elsewhere. The results presented here provide a basis for further refinements on modelling pollen movement. If the trends continue, then ongoing demographic attrition could further reduce neighbourhood size in Valley oak resulting in increased risk of reproductive failure and genetic isolation.",2002,29/05/24 21:49,29/05/24 21:49,29/05/24 21:49,1657-1668,,9,11,,,"Pollen movement in declining populations of California Valley oak, Quercus lobata",,,,,,,en,,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1046/j.1365-294X.2002.01574.x,,/Users/nelly/Zotero/storage/Q4IC3H5V/Sork et al. - 2002 - Pollen movement in declining populations of Califo.pdf; ; /Users/nelly/Zotero/storage/ZLKNDPMX/j.1365-294x.2002.01574.html,notion://www.notion.so/Sork-et-al-2002-ef049499dcfd4c74a350484f72eebe03,notion,Quercus lobata; genetic isolation; California Valley oak; pollen flow; twogener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLB3CHJC,journalArticle,2022,"Sousa, Filipe; Costa, Joana; Ribeiro, Carla; Varandas, Marta; Pina-Martins, Francisco; Simões, Fernanda; Matos, José; Glushkova, Maria; Miguel, Célia; Veloso, Maria Manuela; Oliveira, Margarida; Ricardo, Cândido Pinto; Batista, Dora; Paulo, Octávio S.",Population structure in Quercus suber L. revealed by nuclear microsatellite markers,PeerJ,,2167-8359,10.7717/peerj.13565,https://peerj.com/articles/13565,"Quercus suber L. is a sclerophyllous tree species native to the western Mediterranean, a region that is considered highly vulnerable to increased temperatures and severe dry conditions due to environmental changes. Understanding the population structure and demographics of Q. suber is essential in order to anticipate whether populations at greater risk and the species as a whole have the genetic background and reproductive dynamics to enable rapid adaptation. The genetic diversity of Q. suber has been subject to different studies using both chloroplast and nuclear data, but population structure patterns remain unclear. Here, we perform genetic analyses on Q. suber using 13 nuclear microsatellite markers, and analysed 17 distinct locations across the entire range of the species. Structure analyses revealed that Q. suber may contain three major genetic clusters that likely result from isolation in refugia combined with posterior admixture and putative introgression from other Quercus species. Our results show a more complex structure scenario than previously inferred for Q. suber using nuclear markers and suggest that different southern populations contain high levels of genetic variation that may contribute to the resilience of Q. suber in a context of environmental change and adaptive pressure.",16/06/22,31/05/24 3:40,31/05/24 3:40,31/05/24 3:40,e13565,,,10,,PeerJ,,,,,,,,en,,,,,peerj.com,,Publisher: PeerJ Inc.,,/Users/nelly/Zotero/storage/XSNM9Y2J/Sousa et al. - 2022 - Population structure in Quercus suber L. revealed .pdf; ,notion://www.notion.so/Sousa-et-al-2022-4f8109a3322b48d680e7bbede6ee5b91,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YX862UBP,journalArticle,2023,"Song, Yi-Gang; Wang, Tian-Rui; Lu, Zi-Jia; Ge, Bin-Jie; Zhong, Xin; Li, Xiao-Chen; Jin, Dong-Mei; Yuan, Quan; Li, Yu; Kang, Yi-Xin; Ning, Xin; Zheng, Si-Si; Yi, Li-Ta; Dai, Xi-Ling; Cao, Jian-Guo; Lee, Jung-Hyun; Kozlowski, Gregor",Population Survey Combined with Genomic-Wide Genetic Variation Unravels the Endangered Status of Quercus gilva,Diversity,,1424-2818,10.3390/d15020230,https://www.mdpi.com/1424-2818/15/2/230,"Since the Anthropocene, biodiversity loss owing to human activity and climate change has worsened. Quercus gilva is an evergreen oak species native to China, Japan, and South Korea and is threatened by a long history of human impact. The purpose of this study was to (1) reassess the threatened category of Q. gilva based on a detailed survey, and (2) identify the genetic structure and diversity of Q. gilva based on genomic data. First, we conducted a detailed survey of the populations in China. Second, we collated all the literature and information. Finally, genome-wide genetic variation was analyzed based on 65 individuals from 22 populations. We found that Q. gilva has suffered rapid population decline, and at present, most populations are very small. The evolutionary path of Q. gilva was from the southwest to east of China and then to Japan and South Korea. Quercus gilva showed no distinct genetic structure and had a relatively low genetic diversity. Among the 22 populations, most populations in southwestern China, South Korea, and Japan had high genetic diversity. The populations in Jingning (Zhejiang province; ZJN), Wuyuan (Jinaxi province; JWY), and Zherong (Fujian province; FZR) suffered a strong bottleneck. In conclusion, Q. gilva is an endangered species native to East Asia. Because of the very low genetic diversity of Q. gilva and most populations are small, we need to (1) strengthen the protection of this species, (2) conduct conservation actions with in-situ reinforcement populations, and (3) select populations with high genetic diversity as provenances for afforestation efforts. Finally, we suggest that in the future, genetic diversity should be considered as the sixth criterion for IUCN to evaluate the threatened category.",2023-02,31/05/24 3:16,31/05/24 3:16,31/05/24 3:16,230,,2,15,,,,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 2 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/nelly/Zotero/storage/HD5PVPIE/Song et al. - 2023 - Population Survey Combined with Genomic-Wide Genet.pdf; ,notion://www.notion.so/Song-et-al-2023-a96acf4cb733449b81650ed6aad3a6f1,notion,biodiversity loss; conservation genomics; endangered species; Fengshui/shrine/temple forests; genetic diversity; human impact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKUCR5GC,journalArticle,2024,"Zhao, Yueru; O’Neill, Gregory A.; Coops, Nicholas C.; Wang, Tongli",Predicting the site productivity of forest tree species using climate niche models,Forest Ecology and Management,,0378-1127,10.1016/j.foreco.2024.121936,https://www.sciencedirect.com/science/article/pii/S0378112724002482,"Species occurrence-based climate niche models (CNMs) serve as valuable tools for predicting the future ranges of species’ suitable habitats, aiding the development of climate change adaptation strategies. However, these models do not address an essential aspect - productivity, which holds economic significance for timber production and ecological importance for carbon sequestration and ecosystem services. In this study, we investigated the potential to extend the CNMs to predict species productivity under various climate conditions. Lodgepole pine (Pinus contorta Dougl. ex Loud.) and Douglas-fir (Pseudotsuga menziesii Franco.) were selected as our model species due to their comprehensive range-wide occurrence data and measurement of site productivity. To achieve this, we compared and optimized the performance of four individual modeling algorithms (Random Forest (RF), Maxent, Generalized Boosted Models (GBM), and Generalized Additive Model (GAM)) in reflecting site productivity by evaluating the effect of spatial filtering, and the ratio of presence to absence (p/a ratio) observations. Additionally, we applied a binning process to capture the overarching trend of climatic effects while minimizing the impact of other factors. We observed consistency in optimal performance across both species when using the unfiltered data and a 1:1.5 p/a ratio, which could potentially be extended to other species. Among the modeling algorithms explored, we selected the ensemble model combining RF and Maxent as the final model to predict the range-wide site productivity for both species. The predicted range-wide site productivity was validated with an independent dataset for each species and yielded promising results (R2 above 0.7), affirming our model’s credibility. Our model introduced an innovative approach for predicting species productivity with high accuracy using only species occurrence data, and significantly advanced the application of CNMs. It provided crucial tools and insights for evaluating climate change's impact on productivity and holds a better potential for informed forest management and conservation decisions.",15/06/24,03/05/24 1:23,03/05/24 1:26,03/05/24 1:23,121936,,,562,,Forest Ecology and Management,,,,,,,,,,,,,ScienceDirect,,,,; /Users/nelly/Zotero/storage/562XE6UA/S0378112724002482.html,notion://www.notion.so/Zhao-et-al-2024-9a93dab2594f4fe7810425747f601f59,notion; maxent,Assisted migration; Ecological niche models; Forest productivity; Maxent; Random forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNITYEPQ,journalArticle,2015,"Guzmán, Beatriz; Rodríguez López, Carlos M.; Forrest, Alan; Cano, Emilio; Vargas, Pablo",Protected areas of Spain preserve the neutral genetic diversity of Quercus ilex L. irrespective of glacial refugia,Tree Genetics & Genomes,,1614-2950,10.1007/s11295-015-0950-2,https://doi.org/10.1007/s11295-015-0950-2,"Quercus ilex L. (holm oak) is a wind-pollinated, sclerophyllous tree that copes with the environmental variability of the Mediterranean climate and that displays flexible ecophysiological adaptability in relation to hydric and thermic stresses. The holm oak dominates Mediterranean woodlands on both acidic and calcareous soils and has been exposed to management (dehesas) for thousands of years. Both protected areas and glacial refugia are supposed to preserve a substantial fraction of the genetic diversity of Iberian species. Genetic diversity was examined for 68 populations sampled throughout Spain using ptDNA SNPs, ptDNA microsatellites, and primarily nuclear AFLPs. Protected populations did not significantly differ from nonprotected populations by any of the measures of levels of genetic diversity. The three-level hierarchical AMOVA indicated that a low number of protected populations harbor most of the species’ genetic diversity. In addition, we found no evidence from either ptDNA or AFLP variation to support that populations from putative glacial refugia are divergent genetic groups as expected during isolation. Outcrossing, anemophilous long-distance pollen dispersal, acorn transport by animals, tree reliance, and habitat availability in Spain probably played a primarily role in homogenizing allele frequency among populations. This result leads us to suggest that extensive gene flow has been prevalent across Spanish populations. We conclude that glacial refugia have not been essential to maintain the neutral genetic makeup of Q. ilex. Nevertheless, conservation of the holm oak in protected areas ensures protection of the species’ genetic diversity, the most widespread woodland ecosystem in Iberia and indirectly the four iconic, endangered animal species (black stork, cinereous vulture, Iberian lynx, western imperial eagle).",03/11/15,29/05/24 9:54,29/05/24 9:54,29/05/24 9:54,124,,6,11,,Tree Genetics & Genomes,,,,,,,,en,,,,,Springer Link,,,,/Users/nelly/Zotero/storage/V5PKW2JC/Guzmán et al. - 2015 - Protected areas of Spain preserve the neutral gene.pdf; ,notion://www.notion.so/Guzm-n-et-al-2015-7c09750f0cb643babebd79299c3dc268,notion,Conservation planning; Holm oak; Genetic conservation; National park; Nonprotected areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNGGPPXE,journalArticle,2018,"Ahmadi, Elahe; Kowsari, Mojegan; Azadfar, Davoud; Salehi Jouzani, Gholamreza",Rapid and economical protocols for genomic and metagenomic DNA extraction from oak (Quercus brantii Lindl.),Annals of Forest Science,,1297-966X,10.1007/s13595-018-0705-y,https://annforsci.biomedcentral.com/articles/10.1007/s13595-018-0705-y,"Two new efficient, fast and low-cost metagenomic DNA extraction methods were developed for different Persian oak tissues (leaf, stem, root, and rhizospheric) and soil samples. The new “omics” studies on the genus Quercus are of importance to help finding efficient strategies for overcoming environmental challenges, and to do this, presence of efficient DNA extraction protocols for different Quercus species are very critical. The objective of the present study was to develop new efficient methods for extraction of metagenomic DNA (mDNA) from of Persian oak (Quercus brantii Lindl.) tissues. The efficiency of two newly developed mDNA extraction methods, including indirect SDS-based (ISB or concentrate method) and one spin column-based method (SCB) were compared to that of two classical direct methods, including CTAB-based and SDS-based methods, and two commercial mDNA extraction kits. The maximum average yield of mDNA for all samples (leaf, stem, root, bulk, and rhizospheric soils) was obtained by SCB (258 ng/μl) and ISB (189 ng/μl) methods, respectively. Successful PCR amplification for 16SrRNA and ITS sequence was consistently observed for ISB, SCB, and kit-extracted mDNAs, which confirmed the high purity of mDNA extracted by these methods. The new methods showed more than 96% quantitative PCR efficiency, and partial restriction digestion and metagenomic library construction confirmed the high efficiency of the newly developed methods. It could be concluded that two new protocols enhanced efficiency (yield, purity, and cost) of mDNA extraction from different tissues of Persian oak.",2018-06,29/05/24 10:16,29/05/24 10:16,29/05/24 10:16,ene-14,,2,75,,Annals of Forest Science,,,,,,,,en,"2018 INRA and Springer-Verlag France SAS, part of Springer Nature",,,,annforsci.biomedcentral.com,,Number: 2 Publisher: BioMed Central,,/Users/nelly/Zotero/storage/DVL74M4K/Ahmadi et al. - 2018 - Rapid and economical protocols for genomic and met.pdf; ,notion://www.notion.so/Ahmadi-et-al-2018-28322af76c2f4fea84838c1334387d09,notion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS4KRX9B,journalArticle,2009,"Grivet, Delphine; Robledo-Arnuncio, Juan J.; Smouse, Peter E.; Sork, Victoria L.","Relative contribution of contemporary pollen and seed dispersal to the effective parental size of seedling population of California valley oak (Quercus lobata, Née)",Molecular Ecology,,1365-294X,10.1111/j.1365-294X.2009.04326.x,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2009.04326.x,"For plant populations, gene movement through pollen and seed dispersal governs the size of local genetic neighbourhoods and shapes the opportunities for natural selection and genetic drift. A critical question is how together these two processes influence the evolutionary dynamics of local populations. To assess the respective contributions of pollen and seed flow, we propose a novel indirect assessment of the separate male and female gametic contributions to total effective parental size (Ne), based on parental correlations estimated via kinship coefficients, that can be applied to data sets that include unambiguous genotypes for male and female gametic contributions. Using the endemic Californian valley oak (Quercus lobata) as our study species, we apply this method to a set of microsatellite genotypes for two distinct ecological sets of naturally recruiting seedlings with acorns attached. We found that the effective numbers of contributing male parents (Nep) exceed effective numbers of female parents (Nem) for seedlings established beneath adult trees (Nep = 8.1 and Nem = 1.1), as well as for seedlings established away from adult trees (Nep = 15.4 and Nem = 2.7), illustrating that seed dispersal enhances pollen dispersal and increases the effective number of seed sources in open seedling patches. The resulting effective parental size of seedling populations translates into smaller effective numbers of parents for undispersed vs. dispersed seedlings (Ne = 3.6 and Ne = 6.7, respectively). This study introduces a novel statistic method and provides important new evidence that, on a short-term temporal scale, seed dispersal shapes the local neighbourhood size of new recruits.",2009,30/05/24 4:56,30/05/24 4:57,30/05/24 4:56,3967-3979,,19,18,,,,,,,,,,en,© 2009 Blackwell Publishing Ltd,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-294X.2009.04326.x,,/Users/nelly/Zotero/storage/99HP5QA4/Grivet et al. - 2009 - Relative contribution of contemporary pollen and s.pdf; ; /Users/nelly/Zotero/storage/HW5YKYVN/j.1365-294x.2009.04326.html,notion://www.notion.so/Grivet-et-al-2009-7efdfd5a88bf4b20b7a989f2369aa420,notion,Quercus lobata; pollen; effective parental size; neighbourhood; seed; seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JC9TC35C,journalArticle,2009,"Lorenzo, Zaida; Burgarella, Concetta; de Heredia, Unai López; Lumaret, Roselyne; Petit, Rémy J.; Soto, Álvaro; Gil, Luis",Relevance of genetics for conservation policies: the case of Minorcan cork oaks,Annals of Botany,,3057364,,http://pbidi.unam.mx:8080/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=edsjsr&AN=edsjsr.43576386&lang=es&site=eds-live,"• Background and Aims Marginal populations of widely distributed species can be of high conservation interest when they hold a significant or unique portion of the genetic diversity of the species. However, such genetic information is frequently lacking. Here the relevance of genetic surveys to develop efficient conservation strategies for such populations is illustrated using cork oak (Quercus suber) from Minorca (Balearic Islands, Spain) as a case study. Cork oak is highly endangered on the island, where no more than 67 individuals live in small, isolated stands in siliceous sites. As a consequence, it was recently granted protected status. • Methods Two Bayesian clustering approaches were used to analyse the genetic structure of the Minorcan population, on the basis of nuclear microsatellite data. The different groups within the island were also compared with additional island and continental populations surrounding Minorca. • Key Results Very high genetic diversity was found, with values comparable with those observed in continental parts of the species' range. Furthermore, the Minorcan oak stands were highly differentiated from one another and were genetically related to different continental populations of France and Spain. • Conclusions The high levels of genetic diversity and inter-stands differentiation make Minorcan cork oak eligible for specific conservation efforts. The relationship of Minorcan stands to different continental populations in France and Spain probably reflects multiple colonization events. However, discrepancy between chloroplast DNA- and nuclear DNA-based groups does not support a simple scenario of recent introduction. Gene exchanges between neighbouring cork oak stands and with holm oak have created specific and exceptional genetic combinations. They also constitute a wide range of potential genetic resources for research on adaptation to new environmental conditions. Conservation guidelines that take into account these findings are provided.",01/11/09,30/05/24 1:54,30/05/24 1:54,30/05/24 1:54,1069-1076,,6,104,,,Relevance of genetics for conservation policies,,,,,,,,,,,,EBSCOhost,,,,/Users/nelly/Zotero/storage/DNI8HXB9/Lorenzo et al. - 2009 - Relevance of genetics for conservation policies t.pdf; ,notion://www.notion.so/Lorenzo-et-al-2009-af46e11914b84cf8a7744b4c49013def,notion,Population genetics; Evolutionary genetics; Plants; Alleles; Genetic diversity; Cork; Biodiversity conservation; Environmental conservation; Human genetics; Wildlife conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG2Y7YA,journalArticle,2024,"Neophytou, Charalambos; Semizer-Cuming, Devrim; Michiels, Hans-Gerhard; Kremer, Antoine; Jansen, Simon; Fussi, Barbara",Relict stands of Central European oaks: Unravelling autochthony and genetic structure based on a multi-population study,Forest Ecology and Management,,0378-1127,10.1016/j.foreco.2023.121554,https://www.sciencedirect.com/science/article/pii/S0378112723007880,"Central European white oaks expanded rapidly after the last glacial period and reached their current distribution range during the early Holocene. They have been an important resource of timber, fuelwood and animal feed for humans, who actively promoted their presence in forests and other landscape types at least since the early historical times. Besides stands with intensive management, putatively relict populations of three native oak species can be found on unproductive sites with restricted accessibility. Here, we apply chloroplast and nuclear microsatellite markers in order to address the autochthony of relict and managed stands and compare the spatial distribution of genetic variation between them. Based on data from more than 150 populations, we demonstrate that oak autochthony was preserved throughout historical times which is likely the result of traditional silvicultural treatment. This is supported by the fact that the spatial pattern of chloroplast haplotype distribution still reflects the post-glacial recolonization in both relict and old managed stands. We observed significant admixture of haplotypes only in stands established after the Second World War, which is attributable to the transfer of reproductive material used for afforestation. In terms of nuclear genetic variation, we observed marked differences among species. Quercus pubescens exhibited a pronounced genetic structure. Genetic drift and limited gene flow among its small and isolated populations in our study area might have contributed to this pattern. Varying extent of genetic introgression with other sympatric oak species could offer an additional explanation. On the contrary, the gene pools of Q. petraea and Q. robur are highly homogenous, displaying only weak isolation-by-distance. We found no significant differences of genetic diversity and differentiation between relict and managed stands. This suggests that seed transfer mostly occurred within our study area, even in those stands established in post-war times, verifying previous findings which point out limited human interference. We recommend consideration of population genetic structure for gene conservation, with a finer resolution of gene conservation units needed for Q. pubescens due to its spatial genetic structure. Both relict and old managed stands, species-pure or mixed, are suitable for conservation, as they host autochthonous gene pools. Coppice-with-standard management could contribute to preservation of autochthony. In the face of climate change, it is also important to maintain the evolutionary potential of the stands, by facilitating generative reproduction and allowing for hybridization in mixed stands.",01/01/24,29/05/24 19:21,29/05/24 19:21,29/05/24 19:21,121554,,,551,,Forest Ecology and Management,Relict stands of Central European oaks,,,,,,,,,,,,ScienceDirect,,,,; /Users/nelly/Zotero/storage/3Q7X9WXL/S0378112723007880.html,notion://www.notion.so/Neophytou-et-al-2024-83ff6a3542e940b1a24b22367b082027,notion,Genetic diversity; Gene conservation; Microsatellites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
